Account Code,Territory,Account Type,Key Account,Key Account Manager,Account Name,Account Manager
97514026,Mussum,Key Account,Bardic College Union,Hector Lightbringer,Mussum Bardic College,None
49357368,Mussum,Key Account,House of Wonders,Aewynn Aasimar,Mussum House of Wonders,None
45148566,Mussum,Key Account,Nobility,Eric the Cleric,Mussum Nobility,None
87908201,Mussum,Key Account,Sprite's & Spirits,Glandarok Lightheart,Mussum Sprite's & Spirits,None
20781296,Myratma,Key Account,Nobility,Eric the Cleric,Myratma Nobility,None
47337279,Hundlestone,No Key Account,No Key Account,No Key Account Manager,Mystic Goblins & Go Hundlestone,Noemí Brown
21610506,Olafstaad,No Key Account,No Key Account,No Key Account Manager,Mystic Ladl Olafstaad,Ruperta Douglas
92585372,Farview,No Key Account,No Key Account,No Key Account Manager,Mystic Shields Farview,Michael Howard
54540371,Myth Drannor,Key Account,Nobility,Eric the Cleric,Myth Drannor Nobility,None
13012885,Myth Drannor,No Key Account,No Key Account,No Key Account Manager,Nada's Antiquities Myth Drannor,Connie Munoz
34378378,Palost Port,Private Buyer,Private Buyer,Magnus Mortensen,Naděžda-Holubová Palost Port,Magnus Mortensen
65967680,Beluir,No Key Account,No Key Account,No Key Account Manager,Nancy's Mixtures Beluir,Veronica Humphrey
42205796,Fireshear,No Key Account,No Key Account,No Key Account Manager,Nancy's Steel Fireshear,Danielle Kidawa
86635014,Farview,No Key Account,No Key Account,No Key Account Manager,Narcisa's Armorsmithing Farview,Ralf-Dieter Materka
69497047,Phannaskul,No Key Account,No Key Account,No Key Account Manager,Narcisa's Trades Phannaskul,Kristin Grifeo
52008539,Nashkel,Key Account,Bardic College Union,Hector Lightbringer,Nashkel Bardic College,None
61103709,Triel,No Key Account,No Key Account,No Key Account Manager,Natan's Boutiques Triel,Corina Hendriks
13582713,Gnarhelm,No Key Account,No Key Account,No Key Account Manager,Natan's Crafts Gnarhelm,Gabrielle Cameron
85756214,Starmantle,No Key Account,No Key Account,No Key Account Manager,Natan's Hammers & Anvils Starmantle,William Coste
34254819,New Sarshel,No Key Account,No Key Account,No Key Account Manager,Natan's Wall-Market New Sarshel,Saban Henderson
28599356,Memnonnar,Private Buyer,Private Buyer,Magnus Mortensen,Natasza-Lula Memnonnar,Magnus Mortensen
67881701,Telos City,Private Buyer,Private Buyer,Magnus Mortensen,Nathan-Sweeney Telos City,Magnus Mortensen
47159877,Malaxer,No Key Account,No Key Account,No Key Account Manager,Nathaniel's Mixtures Malaxer,Veronica Humphrey
20829216,Whalebone Isles,No Key Account,No Key Account,No Key Account Manager,Nathaniel's Potions & More Whalebone Isles,Jérôme Dyrek
31065742,Saerloon,No Key Account,No Key Account,No Key Account Manager,Nathaniel's Repositories Saerloon,Federico Zirme
92325628,Iljak,Private Buyer,Private Buyer,Magnus Mortensen,Nathaniel-Craig Iljak,Magnus Mortensen
16565205,Mussum,Private Buyer,Private Buyer,Magnus Mortensen,Natálie-Kadlecová Mussum,Magnus Mortensen
11335962,Neverwinter,Key Account,House of Wonders,Aewynn Aasimar,Neverwinter House of Wonders,None
62788209,New Alaron,Key Account,House of Wonders,Aewynn Aasimar,New Alaron House of Wonders,None
64736506,New Sarshel,Key Account,Nobility,Eric the Cleric,New Sarshel Nobility,None
37629962,Nexal,Key Account,Bardic College Union,Hector Lightbringer,Nexal Bardic College,None
43359567,Nexal,Key Account,House of Wonders,Aewynn Aasimar,Nexal House of Wonders,None
46841356,Nexal,Key Account,Nobility,Eric the Cleric,Nexal Nobility,None
67731168,Nexal,Key Account,Sprite's & Spirits,Glandarok Lightheart,Nexal Sprite's & Spirits,None
69712202,Nexal,Key Account,Zhentarim,Josette Gonzalez,Nexal Zhentarim,None
26209652,Candlekeep,No Key Account,No Key Account,No Key Account Manager,Nicholas's Adventuring Candlekeep,Mark Franceschi
18380897,Myratma,No Key Account,No Key Account,No Key Account Manager,Nicholas's Outlets Myratma,Paweł Trobbiani
51665832,Ruathym,No Key Account,No Key Account,No Key Account Manager,Nicholas's Supplies Ruathym,Febe Sullivan
45152317,Ordulin,No Key Account,No Key Account,No Key Account Manager,Nico's Blacksmithing Ordulin,Lauren Masiak
56109338,Gundbarg,No Key Account,No Key Account,No Key Account Manager,Nico's Factories Gundbarg,Jeffrey Traetta
73704413,Rauvincross,No Key Account,No Key Account,No Key Account Manager,Nico's Ladl Rauvincross,Connie Munoz
29073497,Port Castigliar,No Key Account,No Key Account,No Key Account Manager,Nico's Vaults Port Castigliar,Deborah Novotná
56561320,Nyth,No Key Account,No Key Account,No Key Account Manager,Nicolai's Discounts Nyth,Marta Tichá
31305321,Jalanthar,No Key Account,No Key Account,No Key Account Manager,Nicole's Cornerstores Jalanthar,Jeffrey Traetta
37742414,Urmlaspyr,No Key Account,No Key Account,No Key Account Manager,Nicole's Portals Urmlaspyr,Ralf-Dieter Materka
49737116,Ironmaster,No Key Account,No Key Account,No Key Account Manager,Nicole's Workshops Ironmaster,Gabrielle Cameron
86505352,Alaghon,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Alaghon,None
89920166,Arkanax,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Arkanax,None
92950105,Arrabar,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Arrabar,None
72059580,Athkatla,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Athkatla,None
52288896,Beluir,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Beluir,None
60337067,Calimport,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Calimport,None
16614161,Candlekeep,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Candlekeep,None
63659017,Cedarspoke,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Cedarspoke,None
74029186,Cimbar,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Cimbar,None
21845471,Citadel Adbarr,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Citadel Adbarr,None
82876917,Citadel Felbarr,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Citadel Felbarr,None
39541093,Crimmor,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Crimmor,None
59442995,Daerlun,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Daerlun,None
46742943,Darromar,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Darromar,None
11452842,Dilpur,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Dilpur,None
69815204,Elturel,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Elturel,None
86001173,Erebos,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Erebos,None
73921265,Eshpurta,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Eshpurta,None
20752341,Furthinghome,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Furthinghome,None
92016893,Gauntlgrym,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Gauntlgrym,None
17582203,Gracklstugh,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Gracklstugh,None
96063669,Halagard,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Halagard,None
45128512,Hammerstaad,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Hammerstaad,None
65014092,Heliogabalus,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Heliogabalus,None
78533451,Heptios,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Heptios,None
73955185,Hlath,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Hlath,None
40034784,Iljak,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Iljak,None
23962110,Ilmwatch,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Ilmwatch,None
81376574,Krenalir,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Krenalir,None
57415224,Lundeth,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Lundeth,None
77534387,Lyrabar,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Lyrabar,None
80809624,Malaxer,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Malaxer,None
12262471,Maralith,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Maralith,None
44537832,Marsember,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Marsember,None
50216911,Memnon,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Memnon,None
29308801,Messemprar,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Messemprar,None
12530510,Mirabar,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Mirabar,None
43620031,Mithral Hall,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Mithral Hall,None
29679034,Mount Talath,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Mount Talath,None
75436691,Murann,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Murann,None
38853086,Myratma,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Myratma,None
61907643,Nexal,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Nexal,None
19398312,Norheim,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Norheim,None
75794294,Nyth,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Nyth,None
69902150,Ordulin,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Ordulin,None
61050702,Palischuk,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Palischuk,None
33812899,Phannaskul,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Phannaskul,None
54631907,Port Kir,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Port Kir,None
98907573,Port Nyanzaru,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Port Nyanzaru,None
45081266,Priapurl,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Priapurl,None
21292198,Rauvincross,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Rauvincross,None
92405510,Riatavin,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Riatavin,None
82172490,Scornubel,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Scornubel,None
89220694,Secomber,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Secomber,None
58487998,Shoun,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Shoun,None
83984437,Silverymoon,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Silverymoon,None
43803872,Starmantle,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Starmantle,None
62772606,Suzail,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Suzail,None
51276148,The Smoking Keep,Key Account,Night's Knights,Sylvia Charrier,Night's Knights The Smoking Keep,None
43262228,Thindar,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Thindar,None
23269965,Thornhold,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Thornhold,None
69745513,Trademeet,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Trademeet,None
54092893,Velen,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Velen,None
94099906,Waterdeep,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Waterdeep,None
84608231,Yuthgalaunt,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Yuthgalaunt,None
60028421,Zabbasz,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Zabbasz,None
25305092,Zalazuu,Key Account,Night's Knights,Sylvia Charrier,Night's Knights Zalazuu,None
20401418,Nyth,Key Account,Bardic College Union,Hector Lightbringer,Nyth Bardic College,None
56874571,Nyth,Key Account,Nobility,Eric the Cleric,Nyth Nobility,None
61030714,Auckney,No Key Account,No Key Account,No Key Account Manager,Odd Emporia Auckney,Jérôme Dyrek
15355868,Ruathym,No Key Account,No Key Account,No Key Account Manager,Odd Potions & More Ruathym,Ralf-Dieter Materka
24542621,Dashadjen,No Key Account,No Key Account,No Key Account Manager,Odette's Equipment & More Dashadjen,Apolonia Zacharek
36345093,Hlath,No Key Account,No Key Account,No Key Account Manager,Odette's Goods Hlath,Patrick Němcová
22686965,Myratma,No Key Account,No Key Account,No Key Account Manager,Odette's Hoarde Myratma,Veronica Humphrey
21148164,Phent,Private Buyer,Private Buyer,Magnus Mortensen,Oldřich-Němec Phent,Magnus Mortensen
88452816,New Alaron,No Key Account,No Key Account,No Key Account Manager,Olga's Emporia New Alaron,Ariadna Lombard
77161339,Olafstaad,No Key Account,No Key Account,No Key Account Manager,Olga's Livestock Olafstaad,François Lewis
38299014,Ironmaster,No Key Account,No Key Account,No Key Account Manager,Olga's Parlours Ironmaster,Michael Howard
87865716,Citadel Adbarr,No Key Account,No Key Account,No Key Account Manager,Olga's Portals Citadel Adbarr,Rafał Jackson
51050898,Arn Rock,No Key Account,No Key Account,No Key Account Manager,Olga's Trades & Such Arn Rock,Josh Blanc
75540760,Shimmerglade,No Key Account,No Key Account,No Key Account Manager,Ophni's Equipment & More Shimmerglade,Lacey Bodin
98827021,Highrock,No Key Account,No Key Account,No Key Account Manager,Ophni's Libraries Highrock,Marta Tichá
27206804,Paletorch,No Key Account,No Key Account,No Key Account Manager,Ophni's Outlets Paletorch,Lilly Álvaro
45637586,Phent,Private Buyer,Private Buyer,Magnus Mortensen,Orazio-Marenzio Phent,Magnus Mortensen
78253301,Aerilpar,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Aerilpar,None
11213642,Alaghon,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Alaghon,None
70256643,Arkanax,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Arkanax,None
82758806,Athkatla,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Athkatla,None
68233667,Baldur's Gate,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Baldur's Gate,None
27836236,Berdusk,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Berdusk,None
52937799,Calimport,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Calimport,None
87750439,Cedarspoke,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Cedarspoke,None
87249644,Citadel Adbarr,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Citadel Adbarr,None
46871703,Citadel Felbarr,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Citadel Felbarr,None
36343171,Crimmor,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Crimmor,None
89819790,Darromar,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Darromar,None
33604456,Easting,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Easting,None
18153606,Erebos,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Erebos,None
71545513,Eshpurta,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Eshpurta,None
89290196,Gnarhelm,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Gnarhelm,None
98825407,Heptios,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Heptios,None
29340783,Hlath,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Hlath,None
13583164,Iljak,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Iljak,None
34552126,Iriaesbor,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Iriaesbor,None
16806730,Krenalir,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Krenalir,None
86532562,Lushpool,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Lushpool,None
59402022,Luskan,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Luskan,None
77069116,Malaxer,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Malaxer,None
31750380,Marsember,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Marsember,None
90670255,Messemprar,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Messemprar,None
81660042,Murann,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Murann,None
40654863,New Sarshel,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet New Sarshel,None
23780603,Ordulin,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Ordulin,None
94021477,Paletorch,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Paletorch,None
46019118,Phannaskul,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Phannaskul,None
50624535,Phent,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Phent,None
21648399,Port Castigliar,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Port Castigliar,None
24854529,Port Nyanzaru,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Port Nyanzaru,None
12834347,Riatavin,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Riatavin,None
47940242,Shoun,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Shoun,None
89087598,Starmantle,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Starmantle,None
67442227,Suzail,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Suzail,None
35150028,Telos City,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Telos City,None
92320607,Theshburl,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Theshburl,None
47647475,Thindar,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Thindar,None
39787882,Thornhold,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Thornhold,None
14361764,Trademeet,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Trademeet,None
65973789,Triel,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Triel,None
10130735,Tyraturos,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Tyraturos,None
97438463,Waterdeep,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Waterdeep,None
15590260,Yuthgalaunt,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Yuthgalaunt,None
46746006,Zabbasz,Key Account,Order of the Gauntlet,Fergus,Order of the Gauntlet Zabbasz,None
87080239,Ordulin,Key Account,Bardic College Union,Hector Lightbringer,Ordulin Bardic College,None
